Date,City,BHK_Apartment,Building_Name,Prop_ID,Bedroom_Num,Bathroom_Num,Ownership_Type,Property_Type,Facing,Furnished,Property_Age,Area_SQFT,Price_per_SQFT,Sum of Price_SQFT,Sum of Total_Price
2018-03-27 00:00:00,Gurgaon,1 BHK Flat,Unitech Harmony,D71560558,1,1,Freehold,Residential Apartment,North,Unfurnished,5-10 Year Old Property,2537,12810,12810,32498970
2018-08-27 00:00:00,Mumbai,1 BHK Flat,Pote Pallacio,V70714060,1,1,Co-operative Society,Residential Apartment,West,Unfurnished,0-1 Year Old Property,2541,,500,1270500
2021-11-27 00:00:00,Gurgaon,4 BHK Flat,Saan Verdante,T71100290,4,4,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,2542,9500,9500,24149000
2018-04-05 00:00:00,Mumbai,5 BHK Flat,Indiabulls Sky Forest,V68534868,5,2,Freehold,Residential Apartment,North,Unfurnished,0-1 Year Old Property,2545,,500,1272500
2021-07-13 00:00:00,Hyderabad,5 BHK Flat,Poulomi Avante,U69163154,5,3,Freehold,Residential Apartment,East,Unfurnished,Under Construction,2545,,500,1272500
2021-03-29 00:00:00,Gurgaon,3 BHK Flat,Today Blossoms 1,B71500202,3,4,Freehold,Independent/Builder Floor,North,Semifurnished,5-10 Year Old Property,2547,60070,60070,152998290
2018-05-29 00:00:00,Gurgaon,4 BHK Flat,Today Blossoms 1,O71664586,4,4,Freehold,Independent House/Villa,North-East,Semifurnished,1-5 Year Old Property,2547,6281,6281,15997707
2018-03-26 00:00:00,Kolkata,2 BHK Flat,jhcff,M71395490,2,1,Freehold,Residential Land,North,Unfurnished,0-1 Year Old Property,2548,,500,1274000
2017-05-25 00:00:00,Kolkata,1 BHK Flat,"southern Avenue, southern Avenue kolkata",Y69832406,1,1,Leasehold,Residential Land,North,Furnished,5-10 Year Old Property,2550,,500,1275000
2021-08-28 00:00:00,Gurgaon,1 BHK Flat,Today Blossoms 1,N71730082,1,1,Freehold,Independent/Builder Floor,North,Semifurnished,1-5 Year Old Property,2550,6372,6372,16248600
2021-10-24 00:00:00,Hyderabad,2 BHK Flat,Hallmark Hampton Oakshir Villas,K69481764,2,1,Freehold,Independent House/Villa,North,Furnished,Under Construction,2550,,500,1275000
2018-01-29 00:00:00,Kolkata,2 BHK Flat,Hiland Woods,Q71107728,2,1,Leasehold,Residential Land,South,Unfurnished,5-10 Year Old Property,2550,,500,1275000
2019-02-27 00:00:00,Mumbai,2 BHK Flat,Lokhandwala Minerva,V70278864,2,1,Freehold,Residential Apartment,West,Unfurnished,0-1 Year Old Property,2550,,500,1275000
2018-04-19 00:00:00,Kolkata,2 BHK Flat,not applicable,T68407706,2,1,Freehold,Residential Land,South,Unfurnished,0-1 Year Old Property,2550,,500,1275000
2018-02-05 00:00:00,Kolkata,4 BHK Flat,Kundalia Towers,R69326158,4,2,Freehold,Residential Land,North,Furnished,5-10 Year Old Property,2550,,500,1275000
2018-01-04 00:00:00,Kolkata,5 BHK Flat,Urbana,H70865468,5,2,Leasehold,Residential Land,South,Furnished,5-10 Year Old Property,2550,,500,1275000
2019-02-12 00:00:00,Mumbai,4 BHK Flat,Asian Dream Heights,Q69937412,4,3,Co-operative Society,Residential Apartment,North-East,Furnished,0-1 Year Old Property,2550,,500,1275000
2017-05-25 00:00:00,Kolkata,4 BHK Flat,"ballygunge, ballygunge kolkata south",X69833882,4,3,Leasehold,Residential Land,North,Furnished,5-10 Year Old Property,2550,,500,1275000
2018-08-10 00:00:00,Kolkata,5 BHK Flat,Aspirations Aloft,E70725690,5,3,Freehold,Residential Land,North,Unfurnished,1-5 Year Old Property,2550,,500,1275000
2017-12-27 00:00:00,Kolkata,5 BHK Flat,kundalia tower,L69342242,5,3,Freehold,Residential Land,North,Furnished,5-10 Year Old Property,2550,,500,1275000
2018-03-26 00:00:00,Kolkata,3 BHK Flat,Hiland Woods,K68529496,3,4,Freehold,Residential Land,South,Unfurnished,5-10 Year Old Property,2550,,500,1275000
2017-07-12 00:00:00,Mumbai,4 BHK Flat,SD The Imperial,X70591352,4,4,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,2550,,500,1275000
2017-08-03 00:00:00,Kolkata,5 BHK Flat,Ruchi Active Acres Tangra,X70438056,5,5,Leasehold,Residential Land,South-East,Unfurnished,5-10 Year Old Property,2550,,500,1275000
2017-11-20 00:00:00,Gurgaon,5 BHK Flat,Sagavi Apartments,O71575880,5,5,Leasehold,Residential Apartment,East,Semifurnished,10+ Year Old Property,2550,25,500,1275000
2018-03-23 00:00:00,Kolkata,2 BHK Flat,Ruchi Active Acres Tangra,R63526832,2,1,Freehold,Residential Land,South-East,Unfurnished,10+ Year Old Property,2552,,500,1276000
2017-07-07 00:00:00,Kolkata,4 BHK Flat,PS Aurus,H71103426,4,3,Freehold,Residential Land,North,Furnished,0-1 Year Old Property,2554,,500,1277000
2017-12-27 00:00:00,Gurgaon,5 BHK Flat,Independent Floors At Dlf Gardencity,Z69985284,5,5,Freehold,Independent/Builder Floor,East,Unfurnished,Under Construction,2555,9001,9001,22997555
2021-09-17 00:00:00,Hyderabad,1 BHK Flat,A1 Suite,N68580838,1,1,Freehold,Independent House/Villa,South,Unfurnished,10+ Year Old Property,2556,,500,1278000
2017-08-25 00:00:00,Gurgaon,2 BHK Flat,Today Blossoms 1,S69805186,2,1,Freehold,Independent/Builder Floor,North-East,Semifurnished,10+ Year Old Property,2556,51056,51056,130499136
2021-03-25 00:00:00,Gurgaon,5 BHK Flat,Microtek Greenburg,V63190106,5,2,Freehold,Residential Apartment,East,Furnished,1-5 Year Old Property,2558,90000,90000,230220000
2023-10-25 00:00:00,Gurgaon,1 BHK Flat,Orris Aster Court Premier,G70828194,1,1,Freehold,Residential Apartment,North-East,Semifurnished,0-1 Year Old Property,2560,7343,7343,18798080
2023-10-27 00:00:00,Gurgaon,1 BHK Flat,Orris Aster Court Premier,E71062692,1,1,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,2560,6054,6054,15498240
2021-08-06 00:00:00,Hyderabad,2 BHK Flat,Incor Divino Villas,C70010350,2,1,Leasehold,Independent House/Villa,West,Semifurnished,1-5 Year Old Property,2560,,500,1280000
2019-04-27 00:00:00,Gurgaon,2 BHK Flat,Independent Floors At Dlf Gardencity,A70857638,2,1,Freehold,Independent/Builder Floor,North,Unfurnished,Under Construction,2560,8984,8984,22999040
2019-06-28 00:00:00,Gurgaon,2 BHK Flat,Independent Floors At Dlf Gardencity,C70994864,2,1,Freehold,Independent/Builder Floor,North,Semifurnished,Under Construction,2560,8984,8984,22999040
2018-05-27 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,N71173194,2,1,Freehold,Residential Apartment,East,Semifurnished,1-5 Year Old Property,2560,6054,6054,15498240
2019-01-27 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,E71593030,2,1,Freehold,Residential Apartment,North-East,Semifurnished,1-5 Year Old Property,2560,7226,7226,18498560
2019-11-22 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,D71593214,2,1,Freehold,Residential Apartment,North-East,Semifurnished,1-5 Year Old Property,2560,7421,7421,18997760
2023-10-27 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,G70874432,2,1,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,2560,5742,5742,14699520
2023-10-27 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,J71062596,2,1,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,2560,5859,5859,14999040
2023-11-24 00:00:00,Gurgaon,2 BHK Flat,Orris Aster Court Premier,W71366146,2,1,Freehold,Residential Apartment,South-West,Semifurnished,0-1 Year Old Property,2560,6074,6074,15549440
2021-07-21 00:00:00,Gurgaon,5 BHK Flat,Omaxe The Nile,G71173718,5,2,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2560,10156,10156,25999360
2017-08-28 00:00:00,Kolkata,5 BHK Flat,Siddha Sky,F70900444,5,2,Freehold,Residential Land,South-East,Unfurnished,Under Construction,2560,,500,1280000
2023-11-26 00:00:00,Gurgaon,3 BHK Flat,Orris Aster Court Premier,V68842104,3,3,Freehold,Residential Apartment,East,Furnished,0-1 Year Old Property,2560,7800,7800,19968000
2017-05-28 00:00:00,Gurgaon,5 BHK Flat,Orris Aster Court Premier,Q70996812,5,3,Freehold,Residential Apartment,North-East,Semifurnished,0-1 Year Old Property,2560,7500,7500,19200000
2018-04-19 00:00:00,Kolkata,3 BHK Flat,newtown apartment,J71192714,3,4,Freehold,Residential Land,North,Unfurnished,Under Construction,2560,,500,1280000
2021-09-26 00:00:00,Gurgaon,4 BHK Flat,Tata Gurgaon Gateway,F70832536,4,4,Freehold,Residential Apartment,North-East,Unfurnished,5-10 Year Old Property,2560,12109,12109,30999040
2019-06-23 00:00:00,Gurgaon,5 BHK Flat,Omaxe The Nile,S71254768,5,4,Freehold,Residential Apartment,North-East,Semifurnished,10+ Year Old Property,2560,9960,9960,25497600
2021-12-24 00:00:00,Gurgaon,5 BHK Flat,Orris Aster Court Premier,O71620896,5,5,Freehold,Residential Apartment,East,Unfurnished,0-1 Year Old Property,2560,6914,6914,17699840
2023-10-27 00:00:00,Gurgaon,5 BHK Flat,Orris Aster Court Premier,U71062890,5,5,Freehold,Residential Apartment,North,Semifurnished,0-1 Year Old Property,2560,5937,5937,15198720
2021-08-29 00:00:00,Gurgaon,1 BHK Flat,Today Blossoms 1,N71729728,1,1,Freehold,Independent/Builder Floor,North,Semifurnished,1-5 Year Old Property,2565,6432,6432,16498080
2019-04-22 00:00:00,Mumbai,2 BHK Flat,GeeCee Cloud 36,F67666774,2,1,Freehold,Residential Apartment,North,Furnished,0-1 Year Old Property,2565,,500,1282500
2018-02-12 00:00:00,Kolkata,4 BHK Flat,New Life,R67974530,4,4,Freehold,Residential Land,North-East,Unfurnished,10+ Year Old Property,2565,,500,1282500
2017-08-28 00:00:00,Gurgaon,5 BHK Flat,Today Blossoms 1,J71457490,5,5,Freehold,Independent/Builder Floor,West,Semifurnished,10+ Year Old Property,2565,73684,73684,188999460
2017-04-25 00:00:00,Kolkata,3 BHK Flat,PS Anassa,C70926570,3,2,Freehold,Residential Land,East,Unfurnished,Under Construction,2566,,500,1283000
2019-02-25 00:00:00,Gurgaon,1 BHK Flat,Bestech Park View City,L71652340,1,1,Freehold,Residential Apartment,North-East,Semifurnished,10+ Year Old Property,2567,11492,11492,29499964
2019-02-27 00:00:00,Gurgaon,1 BHK Flat,Bestech Park View City,V71391934,1,1,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,11297,11297,28999399
2019-06-28 00:00:00,Gurgaon,1 BHK Flat,Bestech Park View City,C71783708,1,1,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,11686,11686,29997962
2019-12-22 00:00:00,Gurgaon,1 BHK Flat,Bestech Park View City,I71256394,1,1,Freehold,Residential Apartment,West,Semifurnished,10+ Year Old Property,2567,11492,11492,29499964
2023-10-22 00:00:00,Gurgaon,1 BHK Flat,Bestech Park View City,Q70971914,1,1,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,10518,10518,26999706
2019-12-22 00:00:00,Gurgaon,2 BHK Flat,Bestech Park View City,A71691368,2,1,Freehold,Residential Apartment,North-East,Semifurnished,10+ Year Old Property,2567,11297,11297,28999399
2017-05-25 00:00:00,Gurgaon,3 BHK Flat,Bestech Park View City,P71061668,3,2,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,11102,11102,28498834
2018-03-28 00:00:00,Gurgaon,4 BHK Flat,Bestech Park View City,B71265972,4,2,Freehold,Residential Apartment,East,Semifurnished,5-10 Year Old Property,2567,11492,11492,29499964
2018-01-20 00:00:00,Gurgaon,3 BHK Flat,Bestech Park View City,E71486380,3,3,Leasehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,24,500,1283500
2018-04-26 00:00:00,Gurgaon,5 BHK Flat,Bestech Park View City,D71122884,5,3,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2567,10907,10907,27998269
2021-07-23 00:00:00,Gurgaon,4 BHK Flat,Bestech Park View City,N67698528,4,4,Freehold,Residential Apartment,East,Semifurnished,5-10 Year Old Property,2567,10624,10624,27271808
2021-09-23 00:00:00,Gurgaon,4 BHK Flat,Bestech Park View City,O70927628,4,4,Freehold,Residential Apartment,North-East,Semifurnished,10+ Year Old Property,2567,11558,11558,29669386
2019-03-25 00:00:00,Gurgaon,4 BHK Flat,Bestech Park View City,U70010094,4,5,Freehold,Residential Apartment,East,Semifurnished,5-10 Year Old Property,2567,10518,10518,26999706
2021-07-23 00:00:00,Gurgaon,5 BHK Flat,Bestech Park View City,Z71782672,5,5,Freehold,Residential Apartment,North,Semifurnished,10+ Year Old Property,2567,11492,11492,29499964
2017-07-31 00:00:00,Kolkata,4 BHK Flat,Purti Hastings,O70430648,4,4,Freehold,Residential Land,South-East,Unfurnished,1-5 Year Old Property,2570,,500,1285000
2018-07-04 00:00:00,Kolkata,2 BHK Flat,Ambuja Upohar Luxury Gold,D68354868,2,1,Leasehold,Residential Land,South,Semifurnished,10+ Year Old Property,2571,,500,1285500
2017-12-07 00:00:00,Kolkata,5 BHK Flat,Ambuja Upohar Luxury Gold,G59454098,5,3,Leasehold,Residential Land,South-East,Furnished,5-10 Year Old Property,2571,,500,1285500
2017-06-29 00:00:00,Kolkata,3 BHK Flat,Ambuja Upohar Luxury Gold,C69403364,3,4,Leasehold,Residential Land,South-East,Furnished,5-10 Year Old Property,2571,,500,1285500
2018-02-23 00:00:00,Gurgaon,2 BHK Flat,DLF The Icon,E71580240,2,1,Freehold,Residential Apartment,West,Semifurnished,10+ Year Old Property,2575,19417,19417,49998775
2019-04-20 00:00:00,Gurgaon,2 BHK Flat,DLF The Icon,X71359790,2,1,Freehold,Residential Apartment,North,Unfurnished,5-10 Year Old Property,2575,19378,19378,49898350
2021-01-21 00:00:00,Gurgaon,2 BHK Flat,Tata Gurgaon Gateway,Z69315750,2,1,Freehold,Residential Apartment,North-East,Unfurnished,1-5 Year Old Property,2575,13253,13253,34126475
2021-06-26 00:00:00,Hyderabad,3 BHK Flat,Poulomi Avante,Z69163196,3,2,Freehold,Residential Apartment,West,Unfurnished,Under Construction,2575,,500,1287500
2019-02-25 00:00:00,Gurgaon,3 BHK Flat,DLF The Icon,W71369684,3,4,Freehold,Residential Apartment,East,Semifurnished,5-10 Year Old Property,2575,21165,21165,54499875
2017-08-29 00:00:00,Gurgaon,5 BHK Flat,Tata Gurgaon Gateway,W71248232,5,5,Freehold,Residential Apartment,North,Semifurnished,1-5 Year Old Property,2575,14400,14400,37080000
2021-03-29 00:00:00,Gurgaon,1 BHK Flat,Vipul Greens,Z70967558,1,1,Freehold,Residential Apartment,East,Semifurnished,10+ Year Old Property,2577,10865,10865,27999105
2017-09-27 00:00:00,Kolkata,5 BHK Flat,No Name,T71431408,5,4,Freehold,Residential Land,South-East,Unfurnished,1-5 Year Old Property,2577,,500,1288500
2017-10-26 00:00:00,Gurgaon,3 BHK Flat,Vipul Greens,A71478192,3,5,Freehold,Residential Apartment,North,Semifurnished,5-10 Year Old Property,2577,11253,11253,28998981
2018-07-27 00:00:00,Gurgaon,3 BHK Flat,Satya The Legend,L71570598,3,2,Freehold,Residential Apartment,North,Semifurnished,10+ Year Old Property,2578,10473,10473,26999394
2017-04-17 00:00:00,Kolkata,5 BHK Flat,Niavara,H70930888,5,2,Freehold,Residential Land,South,Unfurnished,Under Construction,2578,,500,1289000
2018-02-01 00:00:00,Kolkata,1 BHK Flat,Srijan Town Square,E71200686,1,1,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-06-12 00:00:00,Kolkata,1 BHK Flat,Srijan Town Square,N71235476,1,1,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-03-30 00:00:00,Kolkata,2 BHK Flat,Srijan Town Square,B71214676,2,1,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-08-08 00:00:00,Kolkata,4 BHK Flat,Srijan Town Square,Y71207300,4,3,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-01-08 00:00:00,Kolkata,4 BHK Flat,Srijan Town Square,V71293710,4,3,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-08-08 00:00:00,Kolkata,5 BHK Flat,Srijan Town Square,O71205262,5,3,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-06-20 00:00:00,Kolkata,4 BHK Flat,Srijan Town Square,Y71200468,4,4,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-09-19 00:00:00,Kolkata,3 BHK Flat,Srijan Town Square,E71238614,3,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-08-14 00:00:00,Kolkata,3 BHK Flat,Srijan Town Square,L71230030,3,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-03-01 00:00:00,Kolkata,4 BHK Flat,Srijan Town Square,S71319196,4,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2018-05-02 00:00:00,Kolkata,4 BHK Flat,Srijan Town Square,V71227784,4,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-02-04 00:00:00,Kolkata,5 BHK Flat,Srijan Town Square,N71201200,5,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-09-27 00:00:00,Kolkata,5 BHK Flat,Srijan Town Square,H71200260,5,5,Freehold,Residential Land,North,Furnished,Under Construction,2581,,500,1290500
2017-11-20 00:00:00,Gurgaon,5 BHK Flat,Ardee Palm Grove Heights,F69536686,5,4,Freehold,Residential Apartment,North-East,Semifurnished,1-5 Year Old Property,2585,10526,10526,27209710
2018-05-21 00:00:00,Gurgaon,4 BHK Flat,Ardee Palm Grove Heights,D67210866,4,5,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2585,10297,10297,26617745
2017-04-22 00:00:00,Gurgaon,2 BHK Flat,BPTP Freedom Park Life,M71405044,2,1,Freehold,Residential Apartment,North,Semifurnished,5-10 Year Old Property,2587,9972,9972,25797564
2017-09-26 00:00:00,Gurgaon,2 BHK Flat,BPTP Freedom Park Life,P71462254,2,1,Freehold,Residential Apartment,North,Semifurnished,5-10 Year Old Property,2587,10243,10243,26498641
2017-05-28 00:00:00,Gurgaon,4 BHK Flat,BPTP Freedom Park Life,B71504932,4,2,Freehold,Residential Apartment,North-West,Semifurnished,5-10 Year Old Property,2587,10630,10630,27499810
2023-12-28 00:00:00,Gurgaon,5 BHK Flat,BPTP Freedom Park Life,R71746778,5,2,Freehold,Residential Apartment,East,Semifurnished,10+ Year Old Property,2587,14222,14222,36792314
2018-05-24 00:00:00,Gurgaon,3 BHK Flat,BPTP Freedom Park Life,P71717070,3,4,Freehold,Residential Apartment,North-East,Unfurnished,1-5 Year Old Property,2587,10050,10050,25999350
2019-02-21 00:00:00,Gurgaon,5 BHK Flat,BPTP Freedom Park Life,S71795816,5,5,Freehold,Residential Apartment,East,Semifurnished,5-10 Year Old Property,2587,10243,10243,26498641
2018-07-22 00:00:00,Gurgaon,1 BHK Flat,SS The Lilac,N66662258,1,1,Freehold,Independent/Builder Floor,East,Semifurnished,5-10 Year Old Property,2592,48611,48611,125999712
2017-05-11 00:00:00,Kolkata,5 BHK Flat,Propterior,Q70710238,5,5,Freehold,Residential Land,South-East,Unfurnished,Under Construction,2594,,500,1297000
2022-05-13 00:00:00,Hyderabad,2 BHK Flat,My Home Bhooja,A70434086,2,1,Leasehold,Residential Apartment,West,Furnished,1-5 Year Old Property,2595,,500,1297500
2022-01-01 00:00:00,Hyderabad,3 BHK Flat,My Home Bhooja,R70018822,3,2,Freehold,Residential Apartment,West,Furnished,1-5 Year Old Property,2595,,500,1297500
2019-07-01 00:00:00,Hyderabad,3 BHK Flat,My Home Bhooja,W70214178,3,3,Freehold,Residential Apartment,North,Unfurnished,1-5 Year Old Property,2595,,500,1297500
2022-09-03 00:00:00,Hyderabad,3 BHK Flat,My Home Bhooja,L70467574,3,4,Freehold,Residential Apartment,West,Semifurnished,1-5 Year Old Property,2595,,500,1297500
2017-12-22 00:00:00,Gurgaon,1 BHK Flat,Spaze Privy,F71710182,1,1,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2597,9626,9626,24998722
2019-08-21 00:00:00,Gurgaon,3 BHK Flat,Smartworld One DXP,I71728798,3,2,Freehold,Residential Apartment,North-East,Semifurnished,Under Construction,2597,12950,12950,33631150
2018-06-29 00:00:00,Gurgaon,5 BHK Flat,Spaze Privy,Y71128170,5,2,Freehold,Residential Apartment,North-East,Unfurnished,1-5 Year Old Property,2597,9626,9626,24998722
2017-08-23 00:00:00,Gurgaon,4 BHK Flat,Smartworld One DXP,S71217520,4,4,Freehold,Residential Apartment,North-East,Semifurnished,Under Construction,2597,10396,10396,26998412
2017-12-24 00:00:00,Gurgaon,4 BHK Flat,Spaze Privy,B71440278,4,4,Freehold,Residential Apartment,North-East,Semifurnished,1-5 Year Old Property,2597,9241,9241,23998877
2017-08-24 00:00:00,Gurgaon,3 BHK Flat,Smartworld One DXP,F71553194,3,5,Freehold,Residential Apartment,East,Semifurnished,Under Construction,2597,11936,11936,30997792
2021-03-22 00:00:00,Gurgaon,4 BHK Flat,Spaze Privy,P71150150,4,5,Freehold,Residential Apartment,North-East,Semifurnished,5-10 Year Old Property,2597,11500,11500,29865500
